WKT,name,description
"POLYGON ((106.8820661 -6.2951731, 106.8836003 -6.2991828, 106.8841046 -6.3016142, 106.8846088 -6.3027979, 106.8868941 -6.3044695, 106.8879723 -6.3049854, 106.8897157 -6.3053307, 106.892516 -6.3059572, 106.8949246 -6.3065903, 106.8983632 -6.3058798, 106.9041434 -6.3057305, 106.9059431 -6.3029579, 106.9059605 -6.3009184, 106.9060014 -6.2996694, 106.9041326 -6.2996147, 106.8992322 -6.2989802, 106.8971508 -6.2990229, 106.8943184 -6.2986603, 106.889072 -6.2987509, 106.8873795 -6.2985603, 106.8871891 -6.2967701, 106.8851775 -6.295813, 106.8844506 -6.295725, 106.8843996 -6.2951678, 106.8840617 -6.2951411, 106.8820661 -6.2951731))",Taman Mini Indonesia Indah,
