WKT,name,description
"POLYGON ((106.691356 -6.1358962, 106.6876639 -6.1419322, 106.6856462 -6.1447796, 106.687405 -6.149675, 106.6892903 -6.1730114, 106.7129778 -6.183891, 106.7175271 -6.1873786, 106.7175703 -6.1935596, 106.7234284 -6.1910184, 106.7236109 -6.2054483, 106.7200973 -6.2095915, 106.7169269 -6.2241444, 106.7355537 -6.2237943, 106.7372925 -6.223408, 106.7378615 -6.2254333, 106.7393476 -6.2253367, 106.7429795 -6.2280558, 106.7482378 -6.2510053, 106.7530988 -6.2501943, 106.7515813 -6.2613923, 106.7539124 -6.267674, 106.7507865 -6.2709856, 106.7515662 -6.2746819, 106.7561569 -6.2752364, 106.7616925 -6.2786916, 106.7606839 -6.2848556, 106.7709944 -6.2973222, 106.8039659 -6.3261678, 106.9862703 -6.3186607, 106.9196657 -6.2664488, 106.9553712 -6.2473372, 106.9663575 -6.2125251, 106.9818071 -6.1466488, 106.9697908 -6.0899819, 106.8410447 -6.1104646, 106.7970991 -6.1063699, 106.7531541 -6.1043199, 106.7555572 -6.0868663, 106.758132 -6.0791638, 106.7538404 -6.0721441, 106.7394209 -6.0775214, 106.7167619 -6.0930544, 106.7115263 -6.0946761, 106.6875795 -6.0964682, 106.6884381 -6.1073917, 106.6951759 -6.1078183, 106.6973432 -6.1112747, 106.6901871 -6.1148804, 106.687494 -6.126679, 106.6889102 -6.1310316, 106.691356 -6.1358962))",DKI JAKARTA,
