WKT,name,description
"POLYGON ((110.0222458 -7.8921467, 110.1870406 -7.9700156, 110.4616986 -8.1019166, 110.828367 -8.1980956, 110.833811 -8.1893467, 110.8351349 -8.1738012, 110.8274832 -8.1709161, 110.8159574 -8.1423761, 110.7961924 -8.1648137, 110.784324 -8.148168, 110.7893768 -8.1050343, 110.7794947 -8.0868802, 110.777853 -8.0687261, 110.767853 -8.0457373, 110.7540356 -8.0221966, 110.7614192 -7.9968751, 110.7761859 -7.8871157, 110.7885443 -7.8538746, 110.7827064 -7.8444426, 110.785795 -7.8220862, 110.7773548 -7.8148469, 110.7671984 -7.8082874, 110.7639082 -7.8221357, 110.7575278 -7.8268005, 110.74574 -7.8202891, 110.7407047 -7.8052251, 110.7127832 -7.790741, 110.7098103 -7.8066716, 110.6715935 -7.8031529, 110.6754991 -7.7893134, 110.6688917 -7.7854438, 110.6604807 -7.8042348, 110.6539591 -7.8009978, 110.6472485 -7.7957869, 110.6350446 -7.8014605, 110.6154431 -7.801582, 110.6091991 -7.7991035, 110.6001441 -7.8016291, 110.6012598 -7.8073606, 110.5931914 -7.8072583, 110.5846077 -7.805012, 110.5777397 -7.8073217, 110.5756772 -7.8024169, 110.5845992 -7.7960093, 110.578411 -7.7899965, 110.5660357 -7.7820514, 110.5563911 -7.7838482, 110.55358 -7.7949248, 110.5479584 -7.7912256, 110.5339677 -7.7981116, 110.5286465 -7.7914736, 110.5128736 -7.7809707, 110.5080875 -7.7704676, 110.4919929 -7.7668091, 110.4893312 -7.7309176, 110.4709683 -7.6543697, 110.4685846 -7.6282085, 110.4624252 -7.6020467, 110.4556014 -7.5538061, 110.4467615 -7.5430868, 110.4352627 -7.5481944, 110.3723548 -7.6078241, 110.3118359 -7.6517911, 110.2986004 -7.662138, 110.2714317 -7.704607, 110.2631022 -7.6840664, 110.2649867 -7.6647572, 110.2646394 -7.6458701, 110.2557051 -7.64212, 110.2412266 -7.6537293, 110.2301811 -7.6496859, 110.2135831 -7.6484039, 110.2016728 -7.6519639, 110.1957055 -7.6447924, 110.1734707 -7.6488219, 110.1399874 -7.6466692, 110.1341313 -7.652571, 110.1176101 -7.6677748, 110.1264516 -7.6777683, 110.1358939 -7.6882299, 110.1328044 -7.6962238, 110.1334902 -7.7088099, 110.1266158 -7.7462309, 110.1121251 -7.7758173, 110.0941944 -7.7836398, 110.0796153 -7.80609, 110.0710544 -7.8108527, 110.0628573 -7.8142555, 110.0595062 -7.8407931, 110.0507416 -7.846251, 110.0531253 -7.8490051, 110.0455305 -7.8558743, 110.044759 -7.868255, 110.0425271 -7.8821361, 110.037375 -7.8833715, 110.0318752 -7.8899243, 110.0222458 -7.8921467))",DIY YOGYAKARTA,
